0,61367.108208
1,62115.919384
2,62654.856164
3,61694.304938
4,61585.795699
5,61531.294965
6,60991.186471
7,60119.889391
8,60283.681723
9,60025.866447
10,60395.46185
11,61265.715317
12,61398.048971
13,62335.836834
14,61860.036636
15,61057.587255
16,62019.239434
17,63159.64938
18,62721.124977
19,61738.021555
20,61668.142273
21,62146.812018
22,63775.659831
23,65395.759022
24,68832.516629
25,72040.956291
26,74311.795142
27,75451.703344
28,77992.163563
29,79367.908681
30,80097.034346
31,81892.640947
32,83385.628614
33,84711.995181
34,84558.108677
35,85412.170777
36,85967.447853
37,85697.716084
38,85596.790743
39,84526.203474
40,83917.762521
41,82979.038892
42,83677.363149
43,84308.347356
44,84915.080638
45,85658.190642
46,86470.753572
47,87308.676817
0,86091.569147
1,86340.158665
2,86906.307041
3,87808.980712
4,87206.234759
5,87597.720887
6,88011.352296
7,86521.389185
8,85625.964987
9,85362.677168
10,86922.517472
11,86387.833331
12,86421.446275
13,85220.06153
14,83631.440468
15,82401.056978
16,82144.715019
17,82790.338013
18,81882.755458
19,80357.48525
20,79656.551796
21,77985.035358
22,76575.403206
23,76259.784117
24,77671.982992
25,78032.880832
26,77978.626487
27,77762.764317
28,78041.693468
29,76448.779493
30,75737.539361
31,76698.601769
32,77258.427901
33,77770.86972
34,77860.341417
35,77561.008837
36,77491.542727
37,77078.824415
38,76136.363654
39,75332.015909
40,74530.529089
41,74340.439835
42,73955.092033
43,72685.09661
44,71892.027224
45,71905.704553
46,72301.806371
47,72229.147213
0,71248.491634
1,72250.106768
2,71307.798196
3,71234.403647
4,70888.465236
5,70426.324487
6,70701.196891
7,71230.151287
8,70861.760172
9,69895.007291
10,70663.524813
11,70544.190875
12,70807.498348
13,70716.371099
14,69929.742434
15,69858.226957
16,71784.392194
17,71533.637851
18,70730.3594
19,70370.73681
20,70388.832032
21,70954.604629
22,71286.398143
23,72428.732705
24,75116.00915
25,77732.392169
26,80602.141444
27,80809.851584
28,82863.022763
29,83433.584769
30,83656.759806
31,85250.006329
32,85843.47675
33,87098.401916
34,88328.861043
35,88329.622154
36,87851.723527
37,87681.281916
38,86800.157519
39,85823.661328
40,85954.332596
41,87531.861137
42,87171.904985
43,86934.414681
44,87301.285787
45,87598.712046
46,87706.335643
47,86590.731086
0,86881.349784
1,88001.049075
2,88659.762574
3,88759.532196
4,88949.17788
5,88882.931572
6,87172.653825
7,85160.296145
8,84826.856641
9,85984.833548
10,86378.625989
11,85844.14517
12,84241.842544
13,84168.489887
14,82779.787089
15,82636.244508
16,81978.300824
17,82315.657792
18,82214.400868
19,81074.919859
20,79641.408962
21,79717.871364
22,78191.714709
23,76432.01144
24,77815.023885
25,79285.96013
26,80423.185873
27,81370.038521
28,80020.319847
29,78491.082028
30,78120.341843
31,78960.15039
32,79041.237568
33,79084.116146
34,79522.453983
35,79485.283545
36,79067.343121
37,78714.992289
38,78565.630936
39,76971.594709
40,75164.400089
41,74208.974643
42,74984.99828
43,75039.946951
44,74785.047838
45,75355.334653
46,75711.806157
47,74384.891568
0,72754.825922
1,71681.683989
2,70696.985405
3,70642.694119
4,71434.708569
5,71490.343568
6,71631.939213
7,71845.24839
8,72018.423714
9,72469.953088
10,72359.672215
11,70341.980978
12,70396.103784
13,70146.917128
14,70446.832084
15,70543.338702
16,70243.607015
17,70563.584952
18,71444.92296
19,70783.806312
20,69789.875611
21,70904.84802
22,72469.860142
23,73135.462313
24,75048.032326
25,78448.107118
26,80424.834691
27,81626.812855
28,82187.206223
29,83366.605027
30,83467.131535
31,84566.516575
32,85932.174218
33,87715.028449
34,88288.35297
35,89304.461044
36,89784.65902
37,90333.069781
38,91017.941478
39,91231.572075
40,90208.502736
41,90457.509316
42,90125.05115
43,90259.119568
44,91241.540023
45,90964.958966
46,91319.45784
47,91497.826247
0,91056.447774
1,91659.575798
2,91332.133888
3,91590.731138
4,91362.25403
5,91867.45862
6,91134.708609
7,89039.710596
8,88221.217963
9,87932.69607
10,88189.772666
11,88323.067392
12,87851.836284
13,88622.588757
14,87597.219599
15,86471.266798
16,85472.018172
17,86134.990151
18,85195.778315
19,84705.136918
20,84529.699662
21,83439.65846
22,81143.768978
23,80286.991854
24,80689.434074
25,80970.273447
26,81913.000825
27,81232.843056
28,81550.857822
29,80416.939629
30,79418.5222
31,78402.523783
32,78885.455476
33,80000.823936
34,81778.272553
35,82083.426827
36,81890.780999
37,80426.705032
38,79547.694042
39,78067.617115
40,77041.709108
41,77025.157628
42,77920.171182
43,78053.738337
44,78133.928241
45,77907.569518
46,77368.389158
47,77100.7375
0,76268.307927
1,74997.07877
2,74896.01057
3,75286.718842
4,75413.513657
5,74713.040568
6,74376.762718
7,72969.899739
