0,25340.732338
1,25232.046059
2,25428.273746
3,24644.620826
4,24542.488566
5,24951.091036
6,24671.783814
7,24652.400721
8,24906.143412
9,24661.225319
10,25111.65947
11,25262.188733
12,25192.667336
13,25851.061984
14,25424.480614
15,25172.765773
16,25554.513885
17,25592.311113
18,25464.221145
19,25420.197409
20,25269.055724
21,25860.122186
22,26503.892242
23,27162.458781
24,30695.945701
25,33845.853654
26,37162.54953
27,39227.923461
28,40540.276877
29,42559.992276
30,43401.813262
31,44583.534608
32,44945.778585
33,45714.505398
34,46610.74163
35,47545.213711
36,47811.398874
37,48418.18056
38,48304.704542
39,48153.102025
40,48327.609741
41,48159.441011
42,48347.032217
43,47972.493784
44,48080.744577
45,48645.843282
46,48846.990776
47,48576.102741
0,49587.485209
1,50387.722969
2,49819.839496
3,50066.701269
4,48651.424286
5,48212.572688
6,48016.470774
7,47450.436267
8,46776.8875
9,46911.086938
10,46987.980037
11,46708.80584
12,46746.703823
13,46090.112631
14,45199.019122
15,44376.577666
16,43357.02695
17,43839.572365
18,43596.839814
19,43291.931744
20,42517.663272
21,41843.251938
22,40311.819661
23,39793.728405
24,39298.334255
25,39186.189953
26,39164.040177
27,38647.423588
28,38584.648317
29,39481.670154
30,39033.722035
31,39168.129904
32,38703.703937
33,37915.576579
34,38533.550841
35,37989.817252
36,37159.182005
37,36499.136233
38,35267.058314
39,34026.62085
40,33847.265172
41,33828.958043
42,33678.036231
43,33398.927415
44,32925.307715
45,32914.082616
46,32622.832635
47,32281.238285
0,32259.944576
1,31768.229773
2,31430.335529
3,31701.293715
4,31179.512152
5,31093.085978
6,30997.235018
7,30920.797865
8,31086.833103
9,31088.569195
10,31348.201053
11,31471.557695
12,30616.473927
13,30704.067444
14,30982.61177
15,30851.076291
16,31107.062755
17,30477.968349
18,30429.532403
19,30749.788176
20,30300.053952
21,30842.752239
22,30555.485034
23,31213.303969
24,34595.309384
25,36923.651659
26,38591.82632
27,39247.212176
28,40685.426409
29,41843.387653
30,43029.721756
31,43524.414248
32,43187.187886
33,44177.911804
34,46229.646859
35,46476.663624
36,48249.907823
37,48531.098277
38,48019.78185
39,48696.411032
40,48420.776493
41,48941.59138
42,49058.141575
43,49096.018115
44,48315.062044
45,48201.725249
46,48955.706345
47,49414.817875
0,49135.53813
1,49396.336171
2,49663.884164
3,49568.04216
4,49421.410504
5,47662.542643
6,47057.391444
7,46791.52094
8,47136.221641
9,47388.9223
10,46997.220091
11,46466.165071
12,46287.481427
13,46073.867249
14,45564.112627
15,45285.304551
16,44762.751575
17,45040.430206
18,44572.747594
19,43412.722664
20,43056.299441
21,41908.43007
22,41760.469227
23,41082.715978
24,40939.92528
25,40597.191928
26,40561.995816
27,40293.869279
28,39543.223876
29,39292.703274
30,39264.598751
31,39615.396161
32,39020.165441
33,39202.42009
34,38960.703779
35,39157.342665
36,38508.721926
37,37601.474798
38,36209.572427
39,35293.11881
40,35200.513831
41,35217.077234
42,34804.601502
43,34889.687078
44,34911.273714
45,34663.495537
46,34767.065192
47,34172.895889
0,33964.059059
1,33876.777204
2,33314.07339
3,33371.296151
4,32702.524972
5,32149.566598
6,31874.201169
7,32146.553059
8,31960.872165
9,31892.9482
10,31995.433266
11,31216.278951
12,31265.706892
13,31587.975394
14,31281.000939
15,31639.692398
16,31603.306897
17,31884.666887
18,31782.522938
19,31711.830089
20,31242.489092
21,31444.39989
22,31954.531124
23,33080.889615
24,35333.845766
25,38622.463415
26,40326.618573
27,41635.722652
28,43460.8841
29,44393.055271
30,45362.318028
31,46017.445514
32,46780.319664
33,47428.052381
34,47720.890357
35,48470.18655
36,49211.5478
37,49868.536348
38,50183.023411
39,50388.172656
40,50072.614568
41,50198.120415
42,49758.5802
43,49443.463535
44,49558.330387
45,48430.22361
46,48888.28348
47,49372.738223
0,49724.71091
1,50041.03996
2,50200.687227
3,50065.591214
4,49417.235687
5,49365.476788
6,47917.864222
7,47221.814779
8,46853.923631
9,47477.495375
10,47575.428954
11,46531.176945
12,46190.472052
13,46096.952971
14,45727.650639
15,44481.599336
16,44742.751208
17,44853.384994
18,45139.960574
19,44822.910693
20,43743.130318
21,43078.565885
22,41885.73323
23,40373.158578
24,39770.183219
25,40005.102263
26,39821.303547
27,39666.595096
28,39946.357775
29,39751.014545
30,39138.087305
31,39430.528
32,39278.316357
33,39070.697428
34,38269.001577
35,38314.189313
36,37136.379905
37,36601.000882
38,35642.820934
39,34604.016907
40,33890.150475
41,34387.372282
42,34503.049728
43,34117.707501
44,34211.817682
45,34220.042593
46,34059.413483
47,33744.773116
0,33176.974586
1,32940.085674
2,32547.066606
3,32573.391383
4,32147.357967
5,31555.690019
6,31336.42999
7,31323.439385
8,31280.578699
9,31887.739586
10,31916.083815
11,31805.106105
12,31792.585183
13,32290.350223
14,32007.617491
15,31353.681159
16,31824.580692
17,31225.85709
18,31191.232776
19,31239.873209
20,31433.524381
21,31243.120419
22,31636.28557
23,31891.996677
24,34638.694957
25,36623.97174
26,38069.980082
27,39211.977553
28,40652.688218
29,41710.281755
30,42743.404127
31,43151.910275
32,44040.039278
33,44926.778609
34,45306.164708
35,45696.025063
36,46026.347499
37,46255.611922
38,45439.263585
39,45917.730486
40,45530.235411
41,45872.807523
42,45742.363218
43,45544.287907
44,45691.934168
45,45575.200772
46,46049.130072
47,45797.775132
0,46163.292751
1,46450.93623
2,46582.156566
3,47011.71246
4,47367.001523
5,46739.00864
6,45863.64118
7,45758.859637
8,45448.90537
9,43829.889709
10,43071.578923
11,41648.881087
12,41315.77415
13,42064.795374
14,42157.947423
15,41337.977637
16,40864.904483
17,40230.602756
18,40094.20463
19,39740.111638
20,39382.307664
21,38188.805188
22,37706.024616
23,37004.352673
24,36033.040759
25,35734.888974
26,36363.83375
27,36471.019594
28,36461.363946
29,36066.929658
30,36123.170353
31,36473.175263
32,36576.235043
33,36179.882267
34,35978.935808
35,35785.694125
36,35424.472718
37,35019.74823
38,34071.741909
39,32173.926382
40,31271.015988
41,31259.689927
42,31475.082293
43,31706.14453
44,31704.870969
45,31015.38671
46,31001.988424
47,31338.817698
