0,5737.30062892
0,866.194956318
0,673.736588377
0,689.928528381
0,281.116227613
0,270.305632534
0,302.985087367
0,319.537833299
0,581.77158848
0,1228.34653485
0,4180.99252607
0,246.437526586
0,1104.79355338
0,241.390530536
0,373.552867569
0,702.417367845
0,3269.67659599
0,459.911674524
0,1066.35542652
0,222.607410412
0,213.396343551
0,246.001496746
0,510.831114526
0,810.259482313
0,3536.43617901
0,1371.06301729
0,1236.20783775
0,1216.6036766
0,864.366799066
0,270.998579859
0,724.15328151
0,380.674470947
0,159.116086624
0,337.650795649
0,338.650478116
0,479.377342972
0,365.836290213
0,235.185747554
0,220.075267637
0,498.644643675
0,547.226561061
0,498.157942219
0,652.41308796
0,241.905211607
0,238.581563585
0,272.480069487
0,232.000601303
0,207.623807624
0,482.482279012
0,285.326089877
0,404.808667141
0,356.053347572
0,3320.56053554
0,408.903539867
0,264.103593818
0,253.21588422
0,563.572942622
0,701.265575922
0,940.569313962
0,283.68947898
0,487.890285526
0,261.036701696
0,191.539414971
0,289.735978532
0,266.86194093
0,864.709518512
0,373.493291531
0,477.961112983
0,361.840416948
0,307.901372466
0,1009.52943687
0,311.797872052
0,434.937775374
0,376.024597939
0,288.974863634
0,312.182904748
0,416.857705914
0,514.732421013
0,390.040507323
0,337.014819623
0,393.555045213
0,946.739733086
0,610.886252079
0,324.707424231
0,786.325030218
0,462.382885289
0,640.714961591
0,288.195045006
0,241.738643389
0,295.086098627
0,336.375721035
0,411.457768843
0,749.205617904
0,695.742831513
0,3178.08169099
0,141.807036457
0,154.13555006
0,217.400798312
0,696.900875351
0,249.503649917
0,685.332969683
0,256.871954976
0,617.634838299
0,322.888490739
0,2500.76161363
0,1262.55480579
0,2581.57278335
0,1063.5818216
0,919.295576844
0,479.934257676
0,400.102040757
0,471.966959504
0,370.237532214
0,281.0965678
0,924.840441484
0,644.999997347
0,397.136989686
0,343.02600015
0,258.315626099
0,176.067279161
0,591.633443043
0,568.169591165
0,399.626422416
0,247.385102083
0,413.990883316
0,231.966126549
0,1090.48714727
0,362.872838928
0,329.474189694
0,557.970219217
0,345.755023129
0,703.952490057
0,260.141344215
0,541.940677045
0,525.799534043
0,404.416356901
0,2928.14185908
0,239.459429316
0,523.514455976
0,433.379053973
0,331.758936339
0,617.117751141
0,1005.03390896
0,519.271446357
0,408.471279496
0,267.334480724
0,641.236362747
0,278.628997105
0,488.627023242
0,415.035660747
0,202.303763378
0,370.216308447
0,223.588668257
0,356.370238174
0,256.022214531
0,538.156811802
0,478.186256639
0,717.11366851
0,948.891921429
0,317.220273671
0,339.903296152
0,458.221442892
0,812.145749573
0,706.032562602
0,281.809050445
0,470.12613596
0,410.743402239
0,222.250773945
0,499.065195958
0,399.002984207
0,1155.39507461
0,475.735811163
0,718.028576952
0,378.25848777
0,248.206320878
0,185.230627156
0,585.04395468
0,739.220544558
0,532.510252326
0,120.74272584
0,427.142799753
0,204.351313017
0,497.124731514
0,593.492064893
0,831.539258347
0,600.728716972
0,898.009990529
0,539.949504658
0,683.109739988
0,359.968004153
0,379.824244514
0,781.162418395
0,260.998966514
0,299.888574018
0,548.953952336
0,390.937169125
0,321.862568325
0,249.58660224
0,636.404710728
0,223.314666264
0,375.568124413
0,401.738478573
0,667.434130761
0,350.628203673
0,232.382820911
0,479.569662003
0,4391.37637541
0,188.324005161
0,230.472318248
0,247.260386907
0,227.114234198
0,385.188663753
0,345.258253112
0,419.051503278
0,370.457289723
0,358.738673551
0,361.252885208
0,220.780313143
0,212.407995047
0,528.198772785
0,511.593550232
0,209.753439268
0,450.762105807
0,427.239700631
0,1674.05182975
0,623.235851254
0,2302.11611766
0,408.646084232
0,450.971403021
0,603.061824975
0,326.282349762
0,665.972093491
0,2363.24337279
0,543.614267908
0,4876.9019678
0,390.715541117
0,567.868871111
0,332.278787331
0,1844.69524798
0,1836.30281898
0,1274.48518452
0,1911.80638628
0,208.150335985
0,235.275742308
0,302.481129997
0,246.504329436
0,470.877598147
0,1073.81871139
0,4350.89984495
0,904.690481591
0,877.830268462
0,669.542912898
0,629.2887141
0,809.320305791
0,775.6952966
0,462.741293516
0,303.922024925
0,605.335380064
0,296.51854689
0,655.786471463
0,291.398031337
0,532.465738833
0,3484.31682192
0,949.709172542
0,972.946761196
0,139.194660505
0,372.940766874
0,455.310179148
0,801.335810118
0,198.307503368
0,272.654064582
0,349.608527421
0,255.783671687
0,182.908202603
0,283.561133406
0,950.034687932
0,259.13307192
0,165.579833181
0,296.170363278
0,359.179005213
0,304.368009378
0,302.717366681
0,329.303680631
0,524.817281897
0,348.473914436
0,213.16705049
0,825.193712256
0,442.891306424
0,456.243715502
0,637.128636937
0,4231.15685599
0,383.967981657
0,394.667809889
0,277.894742856
0,175.795997216
0,234.317789609
0,420.980304683
0,894.080443653
0,230.154998616
0,467.262746768
0,296.949451882
0,286.823767865
0,324.13254448
0,536.462248606
0,4059.30186309
0,446.990159298
0,662.546113679
0,428.973552248
0,1730.67252925
0,416.271875429
0,413.11172274
0,429.165596221
0,232.115583851
0,220.419856336
0,253.423083509
0,344.053832621
0,277.10516334
0,435.179130785
0,3580.92586841
0,445.81863648
0,612.575699207
0,217.957906045
0,411.308004818
0,473.862106872
0,3555.9272741
0,571.013851504
0,325.992836065
0,369.948695044
0,411.845068725
0,672.052731219
0,3437.35135821
0,1331.84129867
0,711.664888379
0,1153.0918931
0,269.134215103
0,563.454954018
0,739.915456848
0,854.370288121
0,899.341067695
0,1932.05531621
0,2846.44814801
0,239.046400183
0,573.253096062
0,872.063036403
0,2771.06195535
0,722.422252379
0,956.313845426
0,705.548996469
0,2099.24338337
0,406.82322376
0,223.460922298
0,412.046475324
0,674.299587105
0,505.161138106
0,1634.80666181
0,185.613498639
0,1225.7460308
0,1403.15838746
0,1437.06236685
0,1552.4374813
0,2103.55991113
0,614.119092688
0,402.451212417
0,1120.60334382
0,1775.26025037
0,1003.11167907
0,5268.44815116
0,1907.8601782
0,5200.43767528
0,605.057252691
0,345.991847536
0,531.627170636
0,350.529738148
0,554.390019519
0,4067.3519205
0,884.690168613
0,1996.89146526
0,1316.21330101
0,4016.72527257
0,443.519586201
0,233.362663537
0,393.762999066
0,248.60958215
